430016,0,1,00,32000000,21396182,20070726,0,0,NTTN     ,0.000000,»ù´¡²ã
430017,0,1,00,91977200,91977200,20070816,0,0,NTTN     ,0.000000,»ù´¡²ã
430019,0,1,00,27500000,17964409,20070928,0,0,NTTN     ,0.000000,»ù´¡²ã
430020,0,1,00,41228571,19150070,20070928,0,0,NTTN     ,0.000000,»ù´¡²ã
430021,0,1,00,190382000,136341432,20070928,0,10,NTMN1    ,0.000000,´´ÐÂ²ã
430022,0,1,00,49200000,26431500,20071018,0,5,NTMN     ,0.000000,»ù´¡²ã
430024,0,1,00,66248000,31040790,20071227,0,0,NTTN     ,0.000000,»ù´¡²ã
430025,0,1,00,56508000,56508000,20080116,0,0,NTTN     ,0.000000,»ù´¡²ã
430027,0,1,00,104141930,56843720,20080218,0,3,NTMN     ,0.000000,»ù´¡²ã
430028,0,1,00,59000000,57711896,20080430,0,0,NTTN     ,0.000000,»ù´¡²ã
430029,0,1,00,36300000,26189714,20080620,0,2,NTMN     ,0.000000,»ù´¡²ã
430031,0,1,00,20000000,10454540,20080901,0,0,NTTN     ,0.000000,»ù´¡²ã
430032,0,1,00,46280000,13761625,20081028,0,5,NTMN     ,0.000000,»ù´¡²ã
430033,0,1,00,40179200,28824876,20081028,0,2,NTMN     ,0.000000,»ù´¡²ã
430034,0,1,00,57000000,29961968,20081028,0,0,NTTN     ,0.000000,»ù´¡²ã
430036,0,1,00,58556500,58506775,20081028,0,0,NTTN     ,0.000000,»ù´¡²ã
430037,0,1,00,125000000,104927701,20081205,0,22,NTMN1    ,0.000000,´´ÐÂ²ã
430038,0,1,00,60048200,35970662,20081216,0,7,NTMN1    ,0.000000,´´ÐÂ²ã
430039,0,1,00,53000000,23231941,20081210,0,0,NTTN     ,0.000000,»ù´¡²ã
430041,0,1,00,57000000,51490125,20081225,0,3,NTMN     ,0.000000,»ù´¡²ã
430042,0,1,00,40330000,28811950,20090115,0,0,NTTN     ,0.000000,»ù´¡²ã
430044,0,1,00,28000000,25480000,20090112,0,0,NTTN     ,0.000000,»ù´¡²ã
430046,0,1,00,95992200,59587450,20090218,0,5,NTMN1    ,0.000000,´´ÐÂ²ã
430047,0,1,00,105039200,54137582,20090218,0,0,NTTN     ,0.000000,»ù´¡²ã
430048,0,1,00,33800000,12656840,20090218,0,0,NTTN     ,0.000000,»ù´¡²ã
430051,0,1,00,299878540,240838304,20090218,0,20,NTMN1    ,0.000000,´´ÐÂ²ã
430052,0,1,00,17764307,6903807,20090319,0,0,NTTN     ,0.000000,»ù´¡²ã
430053,0,1,00,15193700,9507000,20090331,0,3,NTMN     ,0.000000,»ù´¡²ã
430054,0,1,00,79240169,62453881,20090416,0,11,NTMN1    ,0.000000,´´ÐÂ²ã
430055,0,1,00,60684150,31537459,20090428,0,6,NTMN1    ,0.000000,´´ÐÂ²ã
430056,0,1,00,109150000,78664789,20090701,0,0,NTTN     ,0.000000,»ù´¡²ã
430057,0,1,00,100470000,52794075,20090714,0,3,NTMN     ,0.000000,»ù´¡²ã
430058,0,1,00,35038514,9014628,20090805,0,0,NTTN     ,0.000000,»ù´¡²ã
430059,0,1,00,51576000,51576000,20090818,0,0,NTTN     ,0.000000,»ù´¡²ã
430060,0,1,00,40000000,38012500,20090826,0,0,NTTN     ,0.000000,»ù´¡²ã
430061,0,1,00,16500000,6485373,20091109,0,0,NTTN     ,0.000000,»ù´¡²ã
430062,0,1,00,106735200,57468573,20100112,0,12,NTMN1    ,0.000000,´´ÐÂ²ã
430063,0,1,00,22828500,22083360,20100208,0,0,NTTN     ,0.000000,»ù´¡²ã
430064,0,1,00,50000000,14238899,20100317,0,0,NTTN     ,0.000000,»ù´¡²ã
430065,0,1,00,223000000,221012170,20100319,0,9,NTMN     ,0.000000,»ù´¡²ã
430066,0,1,00,22000000,11351050,20100422,0,0,NTTN     ,0.000000,»ù´¡²ã
430067,0,1,00,20400000,15197500,20100429,0,0,NTTN     ,0.000000,»ù´¡²ã
430068,0,1,00,50000000,13925000,20100608,0,0,NTTN     ,0.000000,»ù´¡²ã
430069,0,1,00,63000000,19012500,20100623,0,0,NTTN     ,0.000000,»ù´¡²ã
430070,0,1,00,45000000,10122250,20100721,0,2,NTMN     ,0.000000,»ù´¡²ã
430071,0,1,00,88163222,50839995,20100802,0,13,NTMN1    ,0.000000,´´ÐÂ²ã
430072,0,1,00,28721981,7177742,20100831,0,0,NTTN     ,0.000000,»ù´¡²ã
430073,0,1,00,54464000,13887025,20100910,0,0,NTTN     ,0.000000,»ù´¡²ã
430074,0,1,00,108750000,91706260,20101008,0,17,NTMN1    ,0.000000,´´ÐÂ²ã
430075,0,1,00,150300000,127510419,20101118,0,11,NTMN1    ,0.000000,´´ÐÂ²ã
430076,0,1,00,52000000,14842086,20101208,0,0,NTTN     ,0.000000,»ù´¡²ã
430077,0,1,00,21938700,13358700,20101229,0,0,NTTN1    ,0.000000,´´ÐÂ²ã
430078,0,1,00,22048236,9339085,20110118,0,0,NTTN     ,0.000000,»ù´¡²ã
430079,0,1,00,24230000,12246250,20110121,0,0,NTTN     ,0.000000,»ù´¡²ã
430080,0,1,00,28963600,13645449,20110301,0,3,NTMN     ,0.000000,»ù´¡²ã
430081,0,1,00,78431373,6325000,20110303,0,0,NTTN     ,0.000000,»ù´¡²ã
430082,0,1,00,77980000,38857000,20110328,0,5,NTMN     ,0.000000,»ù´¡²ã
430083,0,1,00,30400000,24349993,20110328,0,8,NTMN1    ,0.000000,´´ÐÂ²ã
430084,0,1,00,66300000,50301948,20110328,0,20,NTMN1    ,0.000000,´´ÐÂ²ã
430085,0,1,00,57100000,44732050,20110401,0,3,NTMN1    ,0.000000,´´ÐÂ²ã
430086,0,1,00,20000000,7237250,20110408,0,0,NTTN     ,0.000000,»ù´¡²ã
430087,0,1,00,140783966,73025966,20110531,0,6,NTMN1    ,0.000000,´´ÐÂ²ã
430088,0,1,00,65181250,43332034,20110531,0,20,NTMN1    ,0.000000,´´ÐÂ²ã
430089,0,1,00,48000000,31561300,20110531,0,0,NTTN     ,0.000000,»ù´¡²ã
430090,0,1,00,85555665,49488970,20110617,0,4,NTMN1    ,0.000000,´´ÐÂ²ã
430091,0,1,00,57042287,34766885,20110623,0,0,NTTN     ,0.000000,»ù´¡²ã
430092,0,1,00,206402644,159402619,20110621,0,0,NTTN1    ,0.000000,´´ÐÂ²ã
430093,0,1,00,33000000,15782250,20110708,0,3,NTMN     ,0.000000,»ù´¡²ã
430094,0,1,00,40740000,39277685,20110728,0,0,NTTN     ,0.000000,»ù´¡²ã
430095,0,1,00,30000000,11429998,20110819,0,0,NTTN     ,0.000000,»ù´¡²ã
430096,0,1,00,6500000,3318266,20110830,0,0,NTTN     ,0.000000,»ù´¡²ã
430097,0,1,00,79786100,39621119,20111019,0,6,NTMN1    ,0.000000,´´ÐÂ²ã
430098,0,1,00,39000000,22500000,20111102,0,0,NTTN     ,0.000000,»ù´¡²ã
430099,0,1,00,20000000,12995000,20111108,0,0,NTTN     ,0.000000,»ù´¡²ã
430100,0,1,00,50000000,45359847,20111202,0,0,NTTN     ,0.000000,»ù´¡²ã
430101,0,1,00,58790000,13125000,20111202,0,0,NTTN1    ,0.000000,´´ÐÂ²ã
430102,0,1,00,31300000,19109000,20111227,0,0,NTTN     ,0.000000,»ù´¡²ã
430103,0,1,00,50000000,38435072,20120118,0,5,NTMN     ,0.000000,»ù´¡²ã
430104,0,1,00,31760000,16473000,20120118,0,0,NTTN     ,0.000000,»ù´¡²ã
430105,0,1,00,33450000,15186037,20120203,0,3,NTMN     ,0.000000,»ù´¡²ã
430106,0,1,00,21627000,5649750,20120210,0,0,NTTN     ,0.000000,»ù´¡²ã
430107,0,1,00,69426000,54157500,20120309,0,0,NTTN     ,0.000000,»ù´¡²ã
430108,0,1,00,64790000,45147888,20120312,0,3,NTMN     ,0.000000,»ù´¡²ã
430109,0,1,00,53618000,27019551,20120316,0,2,NTMN1    ,0.000000,´´ÐÂ²ã
430110,0,1,00,12484395,5393000,20120410,0,0,NTTN     ,0.000000,»ù´¡²ã
430111,0,1,00,43362090,17489438,20120410,0,0,NTTN     ,0.000000,»ù´¡²ã
430112,0,1,00,11220000,5607750,20120328,0,0,NTTN     ,0.000000,»ù´¡²ã
430113,0,1,00,5000000,669000,20120418,0,0,NTTN     ,0.000000,»ù´¡²ã
430114,0,1,00,17500000,1750000,20120410,0,0,NTTN     ,0.000000,»ù´¡²ã
430116,0,1,00,20000000,6040625,20120418,0,0,NTTN     ,0.000000,»ù´¡²ã
430117,0,1,00,16500000,5562500,20120418,0,2,NTMN     ,0.000000,»ù´¡²ã
430118,0,1,00,207760000,206785000,20120410,0,0,NTTN     ,0.000000,»ù´¡²ã
430119,0,1,00,30853600,26934850,20120418,0,0,NTTN     ,0.000000,»ù´¡²ã
430120,0,1,00,119999998,65213584,20120427,0,6,NTMN1    ,0.000000,´´ÐÂ²ã
430122,0,1,00,12000000,10988250,20120518,0,0,NTTN     ,0.000000,»ù´¡²ã
430123,0,1,00,45000000,31426236,20120608,0,0,NTTN     ,0.000000,»ù´¡²ã
430124,0,1,00,82740000,33538546,20120608,0,6,NTMN     ,0.000000,»ù´¡²ã
430125,0,1,00,10000000,5838250,20120608,0,0,NTTN     ,0.000000,»ù´¡²ã
430126,0,1,00,19000000,6102500,20120627,0,0,NTTN     ,0.000000,»ù´¡²ã
430127,0,1,00,1434874790,1274062660,20120621,0,0,NTTN1    ,0.000000,´´ÐÂ²ã
430128,0,1,00,101736000,44256115,20120705,0,3,NTMN1    ,0.000000,´´ÐÂ²ã
430130,0,1,00,134772780,108401466,20120712,0,16,NTMN1    ,0.000000,´´ÐÂ²ã
430131,0,1,00,20000000,5000000,20120718,0,0,NTTN     ,0.000000,»ù´¡²ã
430132,0,1,00,18590000,17237041,20120718,0,0,NTTN     ,0.000000,»ù´¡²ã
430133,0,1,00,30000000,21277125,20120801,0,0,NTTN     ,0.000000,»ù´¡²ã
430134,0,1,00,26990000,18962908,20120910,0,0,NTTN     ,0.000000,»ù´¡²ã
430135,0,1,00,35050000,12988750,20120905,0,0,NTTN     ,0.000000,»ù´¡²ã
430136,0,1,00,50000000,3750000,20120907,0,0,NTTN     ,0.000000,»ù´¡²ã
430137,0,1,00,80000000,70251379,20120921,0,0,NTTN     ,0.000000,»ù´¡²ã
430138,0,1,00,32000000,9425500,20120907,0,0,NTTN     ,0.000000,»ù´¡²ã
430139,0,1,00,189000000,158815947,20120907,0,15,NTMN1    ,0.000000,´´ÐÂ²ã
430140,0,1,00,163802421,100056379,20120907,0,18,NTMN1    ,0.000000,´´ÐÂ²ã
430141,0,1,00,79470000,58438155,20120907,0,0,NTTN1    ,0.000000,´´ÐÂ²ã
430142,0,1,00,82710000,27786000,20120907,0,0,NTTN     ,0.000000,»ù´¡²ã
430143,0,1,00,100000000,81480870,20120907,0,0,NTTN     ,0.000000,»ù´¡²ã
430144,0,1,00,68000000,40853680,20120907,0,2,NTMN     ,0.000000,»ù´¡²ã
430145,0,1,00,32000000,14600000,20120917,0,3,NTMN     ,0.000000,»ù´¡²ã
430146,0,1,00,25870000,6952500,20120921,0,0,NTTN     ,0.000000,»ù´¡²ã
430147,0,1,00,61483000,29075500,20120921,0,0,NTTN     ,0.000000,»ù´¡²ã
430148,0,1,00,33137000,18559125,20120928,0,2,NTMN     ,0.000000,»ù´¡²ã
430149,0,1,00,50807129,34593268,20121012,0,4,NTMN     ,0.000000,»ù´¡²ã
430150,0,1,00,66000000,18296400,20121012,0,2,NTMN     ,0.000000,»ù´¡²ã
430151,0,1,00,30000000,7500000,20121012,0,0,NTTN     ,0.000000,»ù´¡²ã
430152,0,1,00,84108040,56660520,20121018,0,4,NTMN1    ,0.000000,´´ÐÂ²ã
430153,0,1,00,5500000,2566711,20121018,0,0,NTTN     ,0.000000,»ù´¡²ã
430155,0,1,00,16000000,16000000,20121025,0,0,NTTN     ,0.000000,»ù´¡²ã
430156,0,1,00,58601600,22554400,20121026,0,0,NTTN     ,0.000000,»ù´¡²ã
430157,0,1,00,23625000,10119375,20121029,0,2,NTMN     ,0.000000,»ù´¡²ã
430158,0,1,00,5100040,1275010,20121108,0,0,NTTN     ,0.000000,»ù´¡²ã
430159,0,1,00,96900000,46270500,20121109,0,8,NTMN1    ,0.000000,´´ÐÂ²ã
430160,0,1,00,12800000,4055000,20121107,0,0,NTTN     ,0.000000,»ù´¡²ã
430161,0,1,00,50000000,27488619,20121106,0,6,NTMN     ,0.000000,»ù´¡²ã
430163,0,1,00,58770000,32533290,20121116,0,6,NTMN     ,0.000000,»ù´¡²ã
430164,0,1,00,21400000,11421765,20121106,0,3,NTMN     ,0.000000,»ù´¡²ã
430165,0,1,00,41620000,27276250,20121113,0,6,NTMN1    ,0.000000,´´ÐÂ²ã
430166,0,1,00,16390000,982548,20121127,0,0,NTTN     ,0.000000,»ù´¡²ã
430167,0,1,00,52100000,13077500,20121126,0,0,NTTN     ,0.000000,»ù´¡²ã
430168,0,1,00,55782800,20451375,20121206,0,0,NTTN     ,0.000000,»ù´¡²ã
430169,0,1,00,28500000,20785237,20121130,0,4,NTMN1    ,0.000000,´´ÐÂ²ã
430170,0,1,00,67062002,31414049,20121212,0,0,NTTN     ,0.000000,»ù´¡²ã
430171,0,1,00,64000000,51075000,20121205,0,0,NTTN     ,0.000000,»ù´¡²ã
430172,0,1,00,15500000,7655708,20121207,0,0,NTTN     ,0.000000,»ù´¡²ã
430173,0,1,00,229000000,226165000,20121206,0,0,NTTN1    ,0.000000,´´ÐÂ²ã
430174,0,1,00,204605609,132840247,20121218,0,12,NTMN1    ,0.000000,´´ÐÂ²ã
430175,0,1,00,83891301,45898657,20121226,0,8,NTMN     ,0.000000,»ù´¡²ã
430176,0,1,00,60309717,45477433,20121218,0,7,NTMN1    ,0.000000,´´ÐÂ²ã
430177,0,1,00,277276325,179321206,20121218,0,16,NTMN1    ,0.000000,´´ÐÂ²ã
430178,0,1,00,59411500,36940608,20121225,0,0,NTTN1    ,0.000000,´´ÐÂ²ã
430179,0,1,00,28620000,10140541,20121220,0,2,NTMN     ,0.000000,»ù´¡²ã
430180,0,1,00,40000000,36486250,20121221,0,0,NTTN     ,0.000000,»ù´¡²ã
430181,0,1,00,145031250,123646500,20121228,0,0,NTTN     ,0.000000,»ù´¡²ã
430182,0,1,00,37991850,24327739,20121221,0,0,NTTN1    ,0.000000,´´ÐÂ²ã
430183,0,1,00,102836364,49998200,20121226,0,6,NTMN1    ,0.000000,´´ÐÂ²ã
430184,0,1,00,55460000,37435874,20121226,0,0,NTTN     ,0.000000,»ù´¡²ã
430185,0,1,00,50000000,16321500,20121228,0,0,NTTN     ,0.000000,»ù´¡²ã
430186,0,1,00,30000000,11530423,20121220,0,2,NTMN     ,0.000000,»ù´¡²ã
430187,0,1,00,79000000,51575000,20121231,0,0,NTTN     ,0.000000,»ù´¡²ã
430188,0,1,00,20000000,14210000,20121225,0,0,NTTN     ,0.000000,»ù´¡²ã
430189,0,1,00,55000000,29960063,20121224,0,0,NTTN     ,0.000000,»ù´¡²ã
430190,0,1,00,17547000,9033314,20121221,0,3,NTMN     ,0.000000,»ù´¡²ã
430191,0,1,00,52322400,19613532,20121226,0,6,NTMN     ,0.000000,»ù´¡²ã
430192,0,1,00,20496667,11616667,20121226,0,0,NTTN     ,0.000000,»ù´¡²ã
430193,0,1,00,52208847,38958847,20121226,0,0,NTTN1    ,0.000000,´´ÐÂ²ã
430194,0,1,00,60305250,48869250,20121231,0,0,NTTN     ,0.000000,»ù´¡²ã
430195,0,1,00,50000000,23997499,20121226,0,0,NTTN     ,0.000000,»ù´¡²ã
430196,0,1,00,43830000,25699500,20121226,0,4,NTMN     ,0.000000,»ù´¡²ã
430197,0,1,00,15100000,15100000,20121226,0,0,NTTN     ,0.000000,»ù´¡²ã
430198,0,1,00,56958920,31091606,20121231,0,0,NTTN1    ,0.000000,´´ÐÂ²ã
430199,0,1,00,33000000,18098485,20121231,0,0,NTTN     ,0.000000,»ù´¡²ã
430200,0,1,00,5000000,1547500,20121231,0,0,NTTN     ,0.000000,»ù´¡²ã
430201,0,1,00,22500000,11250000,20121228,0,0,NTTN     ,0.000000,»ù´¡²ã
430202,0,1,00,13000000,13000000,20121231,0,0,NTTN     ,0.000000,»ù´¡²ã
430203,0,1,00,19017000,13288275,20121231,0,0,NTTN     ,0.000000,»ù´¡²ã
430204,0,1,00,10535000,2250000,20121228,0,0,NTTN     ,0.000000,»ù´¡²ã
430205,0,1,00,30000000,17065237,20121231,0,2,NTMN     ,0.000000,»ù´¡²ã
430206,0,1,00,44180000,21439850,20121228,0,0,NTTN     ,0.000000,»ù´¡²ã
430207,0,1,00,15000000,5582000,20121228,0,0,NTTN     ,0.000000,»ù´¡²ã
430208,0,1,00,85000000,66230498,20130129,0,15,NTMN1    ,0.000000,´´ÐÂ²ã
430209,0,1,00,60000000,21476276,20130122,0,5,NTMN     ,0.000000,»ù´¡²ã
430210,0,1,00,97300000,74875108,20130124,0,0,NTTN     ,0.000000,»ù´¡²ã
430211,0,1,00,113912560,55387390,20130130,0,7,NTMN1    ,0.000000,´´ÐÂ²ã
430212,0,1,00,44100000,23842237,20130131,0,3,NTMN     ,0.000000,»ù´¡²ã
430213,0,1,00,40000000,38661000,20130517,0,0,NTTN     ,0.000000,»ù´¡²ã
430214,0,1,00,34032600,24311666,20130517,0,4,NTMN     ,0.000000,»ù´¡²ã
430215,0,1,00,80171000,39949325,20130516,0,0,NTTN     ,0.000000,»ù´¡²ã
430216,0,1,00,24736900,13338292,20130517,0,0,NTTN     ,0.000000,»ù´¡²ã
430217,0,1,00,137275513,91965182,20130517,0,0,NTTN     ,0.000000,»ù´¡²ã
430218,0,1,00,16000000,3056000,20130516,0,0,NTTN     ,0.000000,»ù´¡²ã
430219,0,1,00,20105264,8042104,20130517,0,0,NTTN     ,0.000000,»ù´¡²ã
430220,0,1,00,46000000,0,20130702,0,0,NTTN     ,0.000000,»ù´¡²ã
430221,0,1,00,20000016,12245243,20130702,0,2,NTMN     ,0.000000,»ù´¡²ã
430222,0,1,00,51600000,35600000,20130702,0,18,NTMN1    ,0.000000,´´ÐÂ²ã
430223,0,1,00,150000000,76651518,20130702,0,7,NTMN     ,0.000000,»ù´¡²ã
430224,0,1,00,18000000,5782495,20130703,0,0,NTTN     ,0.000000,»ù´¡²ã
430225,0,1,00,133320000,100903216,20130705,0,13,NTMN1    ,0.000000,´´ÐÂ²ã
430226,0,1,00,76600000,38482300,20130705,0,7,NTMN1    ,0.000000,´´ÐÂ²ã
430227,0,1,00,34500000,29643555,20130703,0,0,NTTN1    ,0.000000,´´ÐÂ²ã
430228,0,1,00,190400000,190085000,20130701,0,0,NTTN     ,0.000000,»ù´¡²ã
430229,0,1,00,64802395,29533645,20130705,0,0,NTTN     ,0.000000,»ù´¡²ã
430230,0,1,00,53998410,36828660,20130705,0,0,NTTN     ,0.000000,»ù´¡²ã
430231,0,1,00,15500000,5750000,20130703,0,0,NTTN     ,0.000000,»ù´¡²ã
430232,0,1,00,35000000,16351250,20130704,0,0,NTTN     ,0.000000,»ù´¡²ã
430233,0,1,00,17000000,12333500,20130704,0,0,NTTN     ,0.000000,»ù´¡²ã
430234,0,1,00,35136000,21318150,20130702,0,2,NTMN     ,0.000000,»ù´¡²ã
430235,0,1,00,6856997,566960,20130703,0,0,NTTN     ,0.000000,»ù´¡²ã
430236,0,1,00,60060000,30158941,20130702,0,7,NTMN1    ,0.000000,´´ÐÂ²ã
430237,0,1,00,88140000,54591520,20130704,0,13,NTMN     ,0.000000,»ù´¡²ã
430238,0,1,00,37574800,25288791,20130704,0,5,NTMN     ,0.000000,»ù´¡²ã
430239,0,1,00,9196340,4937275,20130705,0,0,NTTN     ,0.000000,»ù´¡²ã
430240,0,1,00,44800000,44800000,20130704,0,6,NTMN     ,0.000000,»ù´¡²ã
430241,0,1,00,42834000,13387500,20130702,0,3,NTMN     ,0.000000,»ù´¡²ã
430242,0,1,00,21600000,6600000,20130705,0,0,NTTN     ,0.000000,»ù´¡²ã
430243,0,1,00,38976000,21523000,20130705,0,16,NTMN1    ,0.000000,´´ÐÂ²ã
430244,0,1,00,101035002,64126977,20130702,0,9,NTMN1    ,0.000000,´´ÐÂ²ã
430245,0,1,00,83058000,38106048,20130723,0,7,NTMN1    ,0.000000,´´ÐÂ²ã
430246,0,1,00,38000000,36251750,20130723,0,0,NTTN     ,0.000000,»ù´¡²ã
430247,0,1,00,23600000,10238850,20130722,0,4,NTMN     ,0.000000,»ù´¡²ã
430248,0,1,00,10000000,10000000,20130722,0,0,NTTN     ,0.000000,»ù´¡²ã
430249,0,1,00,30000000,9075000,20130722,0,0,NTTN     ,0.000000,»ù´¡²ã
430250,0,1,00,20350000,14448250,20130718,0,0,NTTN     ,0.000000,»ù´¡²ã
430251,0,1,00,36191566,24261181,20130724,0,3,NTMN     ,0.000000,»ù´¡²ã
430252,0,1,00,30000000,27041756,20130723,0,3,NTMN     ,0.000000,»ù´¡²ã
430253,0,1,00,139500000,108146750,20130723,0,21,NTMN1    ,0.000000,´´ÐÂ²ã
430254,0,1,00,30000000,12412500,20130723,0,0,NTTN     ,0.000000,»ù´¡²ã
430255,0,1,00,11000000,1354167,20130718,0,0,NTTN     ,0.000000,»ù´¡²ã
430256,0,1,00,31642168,15590407,20130719,0,2,NTMN     ,0.000000,»ù´¡²ã
430257,0,1,00,50000001,11875000,20130723,0,0,NTTN     ,0.000000,»ù´¡²ã
430258,0,1,00,68250000,25887000,20130725,0,0,NTTN1    ,0.000000,´´ÐÂ²ã
430259,0,1,00,32661467,13943217,20130723,0,0,NTTN     ,0.000000,»ù´¡²ã
430260,0,1,00,116262710,65703500,20130722,0,5,NTMN1    ,0.000000,´´ÐÂ²ã
430261,0,1,00,70343630,37279468,20130722,0,3,NTMN1    ,0.000000,´´ÐÂ²ã
430262,0,1,00,40760695,20564696,20130718,0,0,NTTN     ,0.000000,»ù´¡²ã
430263,0,1,00,178000016,108337989,20130722,0,8,NTMN1    ,0.000000,´´ÐÂ²ã
430264,0,1,00,38000000,19520000,20130719,0,0,NTTN     ,0.000000,»ù´¡²ã
430265,0,1,00,45000000,45000000,20130722,0,0,NTTN     ,0.000000,»ù´¡²ã
