20170818|019319|101319|112.7359|4.0879|15.1752|161.2860|110.7015|2.0344
20170818|019320|101320|105.0850|3.4953|2.8392|5.6265|101.6729|3.4121
20170818|019323|101323|104.1027|3.3650|1.1440|1.2255|100.8779|3.2248
20170818|019324|101324|124.3033|4.1830|19.3701|301.4886|122.9503|1.3530
20170818|019325|101325|117.3205|4.0352|15.2636|162.4125|116.3382|0.9823
20170818|019401|101401|104.1549|3.3900|1.3025|1.4972|101.4117|2.7432
20170818|019403|101403|105.8033|3.4250|3.0658|6.4212|103.1880|2.6153
20170818|019405|101405|105.6013|3.7673|5.5985|18.6215|103.7606|1.8407
20170818|019406|101406|104.5171|3.4622|3.2734|7.1744|102.8800|1.6371
20170818|019408|101408|102.3689|3.3569|1.5902|2.0511|101.0739|1.2950
20170818|019409|101409|110.1279|4.0504|11.5330|85.5051|108.6512|1.4767
20170818|019410|101410|110.8418|4.1916|19.8582|316.3703|109.7543|1.0875
20170818|019412|101412|102.6632|3.6650|5.9117|20.4092|101.9947|0.6685
20170818|019413|101413|102.8929|3.3509|3.5327|8.1712|102.3753|0.5176
20170818|019416|101416|110.5191|4.1292|15.6456|170.2539|110.1800|0.3391
20170818|019417|101417|107.3863|4.0322|11.8889|89.6856|107.2848|0.1015
20170818|019420|101420|103.8287|2.5381|0.0641|0.0333|100.0808|3.7479
20170818|019421|101421|104.7331|3.6450|6.0181|21.4240|102.9906|1.7425
20170818|019424|101424|103.5142|3.5710|3.7054|9.0842|100.4731|3.0411
20170818|019425|101425|104.9823|4.0763|15.9587|177.3100|103.6393|1.3430
20170818|019426|101426|102.9496|3.4651|2.0287|3.1124|100.1159|2.8337
20170818|019427|101427|102.2497|4.1788|20.2917|329.9436|101.2391|1.0106
20170818|019429|101429|102.1446|3.5332|6.3329|23.3451|101.5042|0.6404
20170818|019502|101502|100.7132|3.6550|3.9680|10.1876|98.7893|1.9239
20170818|019503|101503|101.4523|3.4359|2.2944|3.8115|99.6839|1.7684
20170818|019504|101504|101.2133|3.3108|0.5834|0.4526|99.9253|1.2880
20170818|019505|101505|100.6716|3.7357|6.5272|24.9566|99.3552|1.3164
20170818|019507|101507|100.6617|3.6650|4.1757|11.1496|99.4494|1.2123
20170818|019508|101508|102.1774|4.0172|12.3802|97.7450|100.9000|1.2774
20170818|019510|101510|101.4724|3.9643|21.1388|353.5723|100.5323|0.9401
20170818|019511|101511|99.6853|3.4850|2.5951|4.6875|98.9804|0.7049
20170818|019512|101512|100.0316|3.3254|0.7875|0.6912|99.5155|0.5161
20170818|019514|101514|99.0761|3.5900|4.4199|12.2970|98.7054|0.3707
20170818|019516|101516|98.6205|3.7596|6.8153|26.9075|98.2935|0.3270
20170818|019517|101517|99.4083|3.9894|16.7579|192.5345|99.1600|0.2483
20170818|019519|101519|102.0547|3.4558|2.7812|5.3946|99.0868|2.9679
20170818|019521|101521|98.3373|3.9889|12.7581|103.5173|96.8003|1.5370
20170818|019522|101522|102.1422|3.3688|1.0379|1.0536|99.5102|2.6320
20170818|019523|101523|96.7230|3.6027|7.0730|28.9122|95.6908|1.0322
20170818|019525|101525|94.5995|4.1406|16.6825|193.2780|93.3597|1.2398
20170818|019526|101526|100.4473|3.4900|4.5852|13.3915|97.9321|2.5152
20170818|019528|101528|98.5772|4.0001|21.2128|357.5336|97.6393|0.9379
20170818|019530|101602|98.5259|3.4660|3.1504|6.6380|97.0218|1.5041
20170818|019531|101603|100.1374|3.4602|1.3740|1.6193|98.7192|1.4182
20170818|019532|101604|94.7319|3.6014|7.3896|31.2173|94.5601|0.1718
20170818|019534|101606|96.7964|3.6258|4.9984|15.5201|95.6286|1.1678
20170818|019535|101607|97.5386|3.5715|3.3824|7.5088|96.6409|0.8977
20170818|019536|101608|91.6084|4.0851|17.1389|203.0703|90.4897|1.1187
20170818|019537|101609|99.3028|3.4591|1.6123|2.0904|98.5133|0.7895
20170818|019538|101610|94.9868|3.6905|7.5196|32.6226|94.1446|0.8422
20170818|019540|101612|100.0302|3.3159|0.7266|0.6156|99.3975|0.6327
20170818|019541|101613|94.0120|4.0224|21.4217|365.3450|93.1199|0.8921
20170818|019542|101614|96.9306|3.6412|5.2145|16.7609|96.4133|0.5173
20170818|019543|101615|97.0676|3.5371|3.6209|8.4630|96.8062|0.2614
20170818|019544|101616|98.3573|3.3925|1.8556|2.6299|98.2108|0.1465
20170818|019545|101617|93.2107|3.6488|7.8123|34.8497|93.0981|0.1126
20170818|019547|101619|87.9750|4.0740|17.4239|210.1075|86.3803|1.5947
20170818|019548|101620|97.7141|3.6750|5.2875|17.5271|95.0620|2.6521
20170818|019549|101621|97.4341|3.5800|3.8010|9.3659|95.4501|1.9840
20170818|019550|101622|99.7212|3.3105|2.0560|3.1596|97.8641|1.8571
20170818|019551|101623|94.2043|3.5441|7.9646|36.4625|93.4054|0.7989
20170818|019552|101624|101.5080|2.7947|0.2052|0.1209|99.8453|1.6627
20170818|019553|101625|97.5511|3.6135|5.4891|18.7211|95.4490|2.1021
20170818|019554|101626|85.9472|4.1981|21.2479|363.5983|85.0891|0.8581
20170818|019555|101701|98.7157|3.6275|3.9806|10.2000|96.9877|1.7280
