0|000514|20170630|0.0557|20170729|20170713|20170717|20151118|||20170224
0|000516|20170630|0.0620|20170816|20160707|20170511|20161205|20170615|13.00|20170511
0|000517|20170630|0.1475|20170830|20160203||20160614|20170223|-2.11|20141223
0|000518|20170630|0.0185|20170831|20161025|||20170728|2062.13|
0|000519|20170630|-0.0014|20170828|20160711|20170811|20160921|20170524|1382.02|20170717
0|000520|20170630|0.0186|20170831|20170112|20170419|20161228|20170623|10.00|
0|000521|20170630|0.0881|20170810|20170626|20170626|20151026|20170824|0.94|
0|000523|20170630|0.0330|20170826|20160204|||20170524|0.41|20141231
0|000524|20170630|0.1200|20170831|20170106|20170630|20161215|20170119|0.11|20170417
0|000525|20170630|0.6039|20170815|20170126|20170804||20170704|-1116.00|20170511
0|000526|20170630|1.0439|20170818|20170824|20170717|20170320|||20170620
0|000528|20170630|0.2165|20170829|20150717|||||20150119
0|000529|20170630|0.0900|20170831|20161115|||||
0|000530|20170630|0.1150|20170826|20170314|20170314||20161214|-7.00|
0|000531|20170630|0.1646|20170819|20170412||20170720|20161208|1358.35|
0|000532|20170630|0.0438|20170831|20161031|20170418||||20160727
0|000533|20170630|0.0350|20170824|20160908||20161229|||
0|000534|20170630|0.0178|20170816|20170904|20170904|20170329|20170316|0.27|20160509
0|000536|20170630|0.0256|20170809|20170816|20170816||20170331|-304.04|20170116
0|000537|20170630|0.0500|20170808|20170825|20170825|20170817|||
0|000538|20170630|1.5000|20170824|20150709||20170425|20170704|-973.00|
0|000539|20170630|0.0245|20170831|20170412|||||
0|000540|20170630|0.3034|20170829|20160302|20170718|20170821|20170721|-5.00|
0|000541|20170630|0.1796|20170825|20151013|||20170901|0.57|
0|000543|20170630|-0.0306|20170831|20150525|||||20150119
0|000544|20170630|0.2700|20170819|20151104||20160303|||
0|000545|20170630|0.0977|20170824|20170301|||||
0|000546|20170630|0.1363|20170831|20170719||20160616|20170907|-313.12|
0|000547|20170630|0.0800|20170818|20170807|20170810|20160419|20170523|14.50|20150206
0|000548|20170630|0.2510|20170805|20170217|||20170622|0.12|20150119
0|000550|20170630|0.6400|20170831|20160222|20170427||||
0|000551|20170630|0.1200|20170822|20170605|20170605|20160607|20170421|0.05|
0|000552|20170630|0.1223|20170829|20160202|||||
0|000553|20170630|0.2849|20170816|20170602|20170515|20170525|20170908|0.08|20161212
0|000554|20170630|0.0016|20170830|20170818|20170829||||20170601
0|000555|20170630|0.0954|20170830|20161215||20170705|20170220|15.00|20141222
0|000557|20170630|0.0170|20170825|20170330|20170405|20170502|||20160420
0|000558|20170630|0.0112|20170828|20170607|20170607|20161017|20170505|0.19|20170418
0|000559|20170630|0.1610|20170819|20151019||20170410|20170804|2753.15|20141222
0|000560|20170630|0.0218|20170817|20170829|20170904|20160902|20170331|0.10|20170331
0|000561|20170630|0.0300|20170826|20170206|||20170602|1.00|
0|000563|20170630|0.0866|20170731|20160728||20170620|||20170119
0|000564|20170630|0.0573|20170831|20170301||20161212|||
0|000565|20170630|0.0900|20170825|20170629|20170703|20160329|20161017|-0.20|
0|000566|20170630|0.0850|20170830|20160726||20170605|20161117|-2.92|
0|000567|20170630|0.2500|20170831|20170626|20170626|20151012|||20161104
0|000568|20170630|1.0460|20170829|20150713||20160420|20170801|1.00|
0|000570|20170630|0.0700|20170825|20160519|||||20160509
0|000571|20170630|0.0595|20170831|20160803|20170815|20170515|20170831|-270.87|20161212
0|000572|20170630|0.0148|20170826|20170221|||20161226|0.90|
0|000573|20170630|0.1118|20170831|20170602|20170602||20161010|0.01|20170116
0|000576|20170630|-0.0453|20170819|20161216||20160818|20170412|-0.03|
0|000581|20170630|1.3100|20170825|20170626|20170626||||
0|000582|20170630|0.2380|20170812|20170208|20170511|20170504|||20170511
0|000584|20170630|0.0648|20170803|20170330|20170330|20161010|||20160509
0|000585|20170630|-0.0228|20170826|20170213||20170829|20170125|23.69|20160512
0|000586|20170630|-0.0050|20170825|20160118|20170531|20170116|20170707|967.20|20170320
0|000587|20170630|0.3500|20170830|20150810|20170502|20160201|20170725|-4.00|20170502
0|000589|20170630|0.0100|20170830|20160426|||||
0|000590|20170630|0.0618|20170829|20160405|||20170718|401.54|20160328
0|000591|20170630|0.1307|20170824|20160328|20170706|20151119|||
0|000592|20170630|0.0017|20170831|20170616|20170616|20170809|||20160801
0|000593|20170630|0.0260|20170831|20160921|||20170216|-0.16|
0|000595|20170630|0.0170|20170831|20170905|20170818|20170801|20170327|0.10|20170717
0|000596|20170630|1.0900|20170826|20160302|20170728||||
0|000597|20170630|0.0800|20170829|20170314|20170710|20151204|20170908|-459.50|
0|000598|20170630|0.1500|20170829|20151016|||20170215|0.60|
0|000599|20170630|0.0800|20170831|20170602||20151229|||
